num_ligne;Session;Code académie;Académie;Sexe;Statut du candidat;Voie;Série;Diplôme spécialité;Nombre d'inscrits;Nombre de présents;Nombre d'admis au 1er groupe;Nombre de refusés au 1er groupe;Nombre d'ajournés, passant les épreuves du 2nd groupe;Nombre d'admis à l'issue du 2nd groupe;Nombre de refusés à l'issue du 2nd groupe;Nombre d'admis totaux;Nombre d'admis avec mention TB avec les félicitations du jury;Nombre d'admis avec mention TB sans les félicitations du jury;Nombre d'admis avec mention B;Nombre d'admis avec mention AB;Nombre d'admis sans mention;Nombre de refusés totaux
15577.0;2022;19;REIMS;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;58;58;46;1;11;7;4;53;0;1;2;17;33;5
15591.0;2022;14;RENNES;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22105 BOULANGER-PÂTISSIER;5;5;5;0;0;0;0;5;0;1;1;3;0;0
15593.0;2022;14;RENNES;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;1;1;1;0;0;0;0;1;0;0;0;1;0;0
15600.0;2022;14;RENNES;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21004 CGEA;25;24;18;6;0;0;0;18;0;0;0;2;16;6
15611.0;2022;14;RENNES;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;9;9;7;2;0;0;0;7;0;0;1;2;4;2
15613.0;2022;14;RENNES;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34304 HYGIENE PROPRETE STERILISATION;15;15;13;1;1;0;1;13;0;2;4;5;2;2
15617.0;2022;14;RENNES;FEMININ;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15622.0;2022;14;RENNES;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);9;9;7;1;1;1;0;8;0;0;3;3;2;1
15623.0;2022;14;RENNES;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;5;5;4;0;1;1;0;5;0;0;1;2;2;0
15636.0;2022;14;RENNES;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15649.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BACPRO 20002 ETUD.DEFINITION PRDTS INDUSTRIEL;1;1;0;1;0;0;0;0;0;0;0;0;0;1
15652.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22403 ARTS.& MET.ART:MET.ENSEIGN SIGNA;3;3;3;0;0;0;0;3;0;0;0;2;1;0
15654.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23003 ARTIS. & M.ART:MARCHANDISAGE VIS.;20;20;19;0;1;1;0;20;0;3;10;5;2;0
15655.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;15;15;14;1;0;0;0;14;0;0;2;6;6;1
15664.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;134;134;108;23;3;3;0;111;0;15;19;42;35;23
15666.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25006 MICROTECHNIQUES;2;2;2;0;0;0;0;2;0;0;1;1;0;0
15667.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;8;8;8;0;0;0;0;8;0;1;1;6;0;0
15672.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;1;1;1;0;0;0;0;1;0;1;0;0;0;0
15673.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;3;3;3;0;0;0;0;3;0;0;0;1;2;0
15676.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25304 AERONAUTIQUE OPTION STRUCTURE;7;7;7;0;0;0;0;7;0;0;0;4;3;0
15679.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;1;1;1;0;0;0;0;1;0;0;0;1;0;0
15680.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;8;8;8;0;0;0;0;8;0;0;2;4;2;0
15681.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25513 SYST.NUM.OPT.A SURETE SECURITE;1;1;1;0;0;0;0;1;0;0;0;0;1;0
15683.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;6;6;5;1;0;0;0;5;0;1;1;3;0;1
15700.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;171;171;154;9;8;8;0;162;0;9;35;65;53;9
15701.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;555;555;494;53;8;5;3;499;0;18;118;216;147;56
15705.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;15;15;15;0;0;0;0;15;0;4;9;1;1;0
15716.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC S2TMD;BAC S2TMD DANSE;9;9;9;0;0;0;0;9;0;2;3;1;3;0
15719.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;187;187;183;4;0;0;0;183;0;0;19;69;95;4
15727.0;2022;14;RENNES;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;39;39;37;1;1;1;0;38;2;3;10;14;9;1
15739.0;2022;14;RENNES;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;16;16;13;2;1;1;0;14;0;1;4;6;3;2
15740.0;2022;14;RENNES;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;5;5;4;1;0;0;0;4;0;0;0;3;1;1
15741.0;2022;14;RENNES;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;3;3;2;1;0;0;0;2;0;1;0;1;0;1
15751.0;2022;14;RENNES;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;19;19;15;2;2;2;0;17;0;2;3;6;6;2
15757.0;2022;14;RENNES;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;98;97;83;13;1;0;1;83;0;11;11;29;32;14
15764.0;2022;14;RENNES;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;2;2;2;0;0;0;0;2;0;0;0;0;2;0
15780.0;2022;14;RENNES;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15781.0;2022;14;RENNES;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG GESTION ET FINANCE;1;1;0;0;1;1;0;1;0;0;0;0;1;0
15793.0;2022;14;RENNES;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23303 MENUISERIE ALUMINIUM-VERRE;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15806.0;2022;14;RENNES;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15815.0;2022;14;RENNES;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;1;1;0;1;0;0;0;0;0;0;0;0;0;1
15819.0;2022;14;RENNES;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);20;15;9;2;4;1;3;10;0;0;0;2;8;5
15825.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;182;181;171;9;1;0;1;171;0;11;36;82;42;10
15826.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22403 ARTS.& MET.ART:MET.ENSEIGN SIGNA;11;11;7;1;3;2;1;9;0;0;0;2;7;2
15838.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;76;76;63;10;3;2;1;65;0;2;19;18;26;11
15840.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;19;19;16;2;1;0;1;16;0;1;2;10;3;3
15843.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24302 METIERS DU CUIR : MAROQUINERIE;2;2;2;0;0;0;0;2;0;0;0;1;1;0
15849.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;262;262;223;32;7;6;1;229;0;10;65;78;76;33
15850.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;53;53;37;11;5;4;1;41;0;2;6;15;18;12
15857.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25304 AERONAUTIQUE OPTION STRUCTURE;27;27;25;2;0;0;0;25;0;0;5;13;7;2
15864.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25514 SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;141;141;127;11;3;2;1;129;0;10;36;56;27;12
15873.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21302 GEST MILIEUX NATURELS FAUNE;47;47;39;8;0;0;0;39;0;0;6;14;19;8
15883.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;72;72;54;16;2;2;0;56;0;0;6;19;31;16
15886.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;24;24;23;1;0;0;0;23;0;2;7;10;4;1
15892.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33101 OPTIQUE LUNETTERIE;11;10;10;0;0;0;0;10;0;3;1;2;4;0
15897.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 34403 METIERS DE LA SECURITE;32;32;32;0;0;0;0;32;0;2;14;10;6;0
15905.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;205;205;194;1;10;8;2;202;0;4;28;96;74;3
15908.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D SYSTÈME D'INFORMATION  ET NUMERIQUE;447;447;420;8;19;13;6;433;0;11;77;181;164;14
15912.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);1123;1123;911;26;186;134;52;1045;0;1;64;326;654;78
15914.0;2022;14;RENNES;MASCULIN;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;22;22;19;0;3;1;2;20;0;0;2;5;13;2
15920.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25006 MICROTECHNIQUES;1;1;1;0;0;0;0;1;0;0;1;0;0;0
15922.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25106 TECHNICIEN D'USINAGE;1;1;1;0;0;0;0;1;0;0;1;0;0;0
15927.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;3;3;3;0;0;0;0;3;0;0;2;1;0;0
15930.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;4;4;3;1;0;0;0;3;0;0;0;0;3;1
15931.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21203 TECHN CONSEIL DE VENTE ANIMAL;4;4;4;0;0;0;0;4;0;0;0;2;2;0
15937.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31212 METIERS DE L'ACCUEIL;9;9;8;1;0;0;0;8;0;1;1;2;4;1
15938.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;100;100;76;18;6;5;1;81;0;10;21;23;27;19
15941.0;2022;15;STRASBOURG;FEMININ;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;9;9;6;2;1;0;1;6;0;0;0;5;1;3
15948.0;2022;15;STRASBOURG;FEMININ;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;2;2;2;0;0;0;0;2;0;0;1;1;0;0
15956.0;2022;15;STRASBOURG;FEMININ;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;4;4;4;0;0;0;0;4;0;0;1;3;0;0
15958.0;2022;15;STRASBOURG;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22106 CUISINE;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15959.0;2022;15;STRASBOURG;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15970.0;2022;15;STRASBOURG;FEMININ;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;1;1;1;0;0;0;0;1;0;0;0;0;1;0
15972.0;2022;15;STRASBOURG;FEMININ;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;7;5;2;2;1;1;0;3;0;0;0;0;3;2
15979.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;22;22;11;9;2;1;1;12;0;0;3;2;7;10
15980.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;4;4;4;0;0;0;0;4;0;1;1;1;1;0
15983.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22503 PLASTIQUES ET COMPOSITES;2;2;2;0;0;0;0;2;0;0;0;0;2;0
15985.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23005 TECHN. ETUDES BAT B ASSIST.ARCHI.;10;10;10;0;0;0;0;10;0;2;2;3;3;0
15996.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;1;1;0;1;0;0;0;0;0;0;0;0;0;1
16003.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;10;10;9;1;0;0;0;9;0;0;0;6;3;1
16005.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21303 FORET;3;3;3;0;0;0;0;3;0;0;1;2;0;0
16008.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;8;8;8;0;0;0;0;8;0;0;0;2;6;0
16015.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;405;404;334;42;28;15;13;349;0;20;83;114;132;55
16016.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31214 MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;35;35;33;1;1;0;1;33;0;2;2;16;13;2
16019.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 32303 ART.& MET.ART:COM.VIS.VIS.PLURI-M;13;13;13;0;0;0;0;13;0;2;6;4;1;0
16020.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33002 SERVICES DE PROXIMITE  VIE LOCAL;93;93;71;14;8;3;5;74;0;2;15;34;23;19
16034.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;8;8;8;0;0;0;0;8;0;1;3;1;3;0
16037.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;139;139;102;13;24;16;8;118;0;9;24;31;54;21
16038.0;2022;15;STRASBOURG;FEMININ;SCOLAIRE;BAC TECHNOLOGIQUE;BAC STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;33;33;23;2;8;5;3;28;0;2;3;7;16;5
16044.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22304 ART.MET.ART-FACT.ORG. OPT.ORGAN.;2;2;1;1;0;0;0;1;0;0;1;0;0;1
16047.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;14;14;10;4;0;0;0;10;0;0;6;1;3;4
16049.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23102 TRAVAUX PUBLICS;9;9;9;0;0;0;0;9;0;2;2;3;2;0
16050.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23203 TECHNICIEN BAT. : ORG.REAL.GROS O;7;7;6;1;0;0;0;6;0;0;0;2;4;1
16053.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23407 TECHNIC.FAB.BOIS ET MATERX ASSOC;18;18;16;1;1;1;0;17;0;1;2;7;7;1
16064.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;5;5;4;1;0;0;0;4;0;0;0;0;4;1
16065.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25408 REPARATION DES CARROSSERIES;22;22;13;8;1;1;0;14;0;1;6;3;4;8
16067.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25411 TECH.CHAUDRONNERIE INDUSTRIELLE;76;76;67;5;4;4;0;71;0;6;14;24;27;5
16071.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;7;7;7;0;0;0;0;7;0;1;2;2;2;0
16076.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO AG 21203 TECHN CONSEIL DE VENTE ANIMAL;2;2;2;0;0;0;0;2;0;0;0;1;1;0
16081.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31106 LOGISTIQUE;25;25;17;7;1;1;0;18;0;1;6;3;8;7
16082.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;50;49;35;7;7;6;1;41;0;3;8;16;14;8
16085.0;2022;15;STRASBOURG;MASCULIN;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;10;10;10;0;0;0;0;10;0;0;2;4;4;0
16089.0;2022;15;STRASBOURG;MASCULIN;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG MERCATIQUE (MARKETING);2;2;0;1;1;1;0;1;0;0;0;0;1;1
16091.0;2022;15;STRASBOURG;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;16;14;11;2;1;1;0;12;0;2;5;2;3;2
16093.0;2022;15;STRASBOURG;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;1;1;1;0;0;0;0;1;0;1;0;0;0;0
16096.0;2022;15;STRASBOURG;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25106 TECHNICIEN D'USINAGE;5;5;3;2;0;0;0;3;0;0;3;0;0;2
16101.0;2022;15;STRASBOURG;MASCULIN;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERV;BAC PRO 31213 MET.COM.VEN.OP.A ANI.GES.ESP.COM.;5;5;4;0;1;1;0;5;0;0;1;2;2;0
16108.0;2022;15;STRASBOURG;MASCULIN;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25006 MICROTECHNIQUES;2;2;1;1;0;0;0;1;0;0;0;0;1;1
16132.0;2022;15;STRASBOURG;MASCULIN;INDIVIDUEL;BAC TECHNOLOGIQUE;BAC STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;2;1;0;1;0;0;0;0;0;0;0;0;0;1
16140.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;31;31;17;11;3;3;0;20;0;0;1;8;11;11
16148.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 23405 TECHNICIEN MENUISIER AGENCEUR;47;47;33;12;2;2;0;35;0;4;5;15;11;12
16150.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 24203 METIERS DE LA MODE - VÊTEMENT;5;5;3;2;0;0;0;3;0;0;2;1;0;2
16157.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25216 MAINT.VEHIC.OPTC MOTOCYCLES;9;9;7;2;0;0;0;7;0;0;3;2;2;2
16158.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;11;11;11;0;0;0;0;11;0;1;4;5;1;0
16163.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;5;5;4;1;0;0;0;4;0;0;2;0;2;1
16164.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;363;363;270;74;19;12;7;282;0;16;46;96;124;81
16167.0;2022;15;STRASBOURG;MASCULIN;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PROD;BAC PRO 25515 SYST.NUM.OPT.C RES.INF.SYST.COMM.;123;123;102;18;3;3;0;105;0;6;22;39;38;18
